,0
620,-0.0146484375
621,-0.14453125
622,-0.0380859375
623,0.0439453125
624,-0.0146484375
625,-0.18359375
626,-0.095703125
627,-0.0048828125
628,-0.0498046875
629,-0.189453125
630,-0.0712890625
631,0.015625
632,-0.03515625
633,-0.162109375
634,-0.0498046875
635,0.0283203125
636,-0.0224609375
637,-0.138671875
638,0.0087890625
639,0.09375
640,0.037109375
641,-0.0849609375
642,-0.046875
643,0.0400390625
644,-0.015625
645,-0.1533203125
646,-0.00390625
647,0.0830078125
648,0.02734375
649,-0.10546875
650,-0.08203125
651,0.009765625
652,-0.0341796875
653,-0.1875
654,-0.03515625
655,0.0546875
656,0.009765625
657,-0.1123046875
658,0.02734375
659,0.1103515625
660,0.0546875
661,-0.0361328125
662,0.095703125
663,0.1650390625
664,0.095703125
665,0.0166015625
666,0.1396484375
667,0.2060546875
668,0.1259765625
669,0.0166015625
670,0.078125
671,0.1357421875
672,0.060546875
673,-0.07421875
674,0.0556640625
675,0.1259765625
676,0.0615234375
677,-0.0458984375
678,0.0166015625
679,0.08203125
680,0.017578125
681,-0.126953125
682,0.01171875
683,0.087890625
684,0.0341796875
685,-0.072265625
686,0.060546875
687,0.1337890625
688,0.068359375
689,-0.0419921875
690,0.0830078125
691,0.15625
692,0.0830078125
693,-0.0224609375
694,0.099609375
695,0.1689453125
696,0.09375
697,-0.0146484375
698,0.1083984375
699,0.1728515625
700,0.0986328125
701,-0.0048828125
702,0.1142578125
703,0.17578125
704,0.099609375
705,-0.0185546875
706,0.1005859375
707,0.16796875
708,0.0908203125
709,-0.0029296875
710,0.1162109375
711,0.181640625
712,0.1015625
713,-0.0185546875
714,0.0361328125
715,0.0966796875
716,0.0244140625
717,-0.103515625
718,-0.0126953125
719,0.0556640625
720,-0.0029296875
721,-0.12890625
722,-0.025390625
723,0.0419921875
724,-0.0185546875
725,-0.15625
726,-0.0126953125
727,0.06640625
728,0.0107421875
729,-0.1318359375
730,-0.07421875
731,0.0048828125
732,-0.04296875
733,-0.189453125
734,-0.0859375
735,-0.0048828125
736,-0.0517578125
737,-0.224609375
738,-0.1103515625
739,-0.0263671875
740,-0.068359375
741,-0.205078125
742,-0.09765625
743,-0.013671875
744,-0.0556640625
745,-0.228515625
746,-0.072265625
747,0.01953125
748,-0.0205078125
749,-0.134765625
750,0.0078125
751,0.08984375
752,0.033203125
753,-0.095703125
754,0.0390625
755,0.1171875
756,0.05078125
757,-0.0849609375
758,0.046875
759,0.123046875
760,0.0546875
761,-0.0419921875
762,0.0849609375
763,0.1552734375
764,0.080078125
765,-0.0087890625
766,0.115234375
767,0.1826171875
768,0.1015625
769,0.0126953125
770,0.1328125
771,0.1982421875
772,0.1142578125
773,0.0126953125
774,0.1328125
775,0.1953125
776,0.1103515625
777,-0.0302734375
778,0.0244140625
779,0.0849609375
780,0.013671875
781,-0.1337890625
782,-0.0361328125
783,0.0361328125
784,-0.0244140625
785,-0.1953125
786,-0.091796875
787,-0.0087890625
788,-0.05859375
789,-0.212890625
790,-0.05859375
791,0.03125
792,-0.01953125
793,-0.1318359375
794,0.0087890625
795,0.09375
796,0.0283203125
797,-0.0888671875
798,0.0458984375
799,0.1220703125
800,0.0537109375
801,-0.0673828125
802,0.060546875
803,0.1337890625
804,0.060546875
805,-0.0615234375
806,0.064453125
807,0.1376953125
808,0.0625
809,-0.0703125
810,0.056640625
811,0.12890625
812,0.0556640625
813,-0.0947265625
814,0.037109375
815,0.111328125
816,0.0419921875
817,-0.03515625
818,0.091796875
819,0.1591796875
820,0.080078125
821,-0.0380859375
822,0.01953125
823,0.0830078125
824,0.009765625
825,-0.1240234375
826,0.0126953125
827,0.087890625
828,0.0234375
829,-0.0927734375
830,-0.03125
831,0.0390625
832,-0.0244140625
833,-0.1484375
834,-0.0068359375
835,0.0732421875
836,0.0107421875
837,-0.0751953125
838,0.0576171875
839,0.12890625
840,0.056640625
841,-0.03515625
842,0.091796875
843,0.1591796875
844,0.0810546875
845,-0.0146484375
846,0.107421875
847,0.169921875
848,0.0888671875
849,-0.017578125
850,0.1025390625
851,0.1689453125
852,0.0849609375
853,-0.0009765625
854,0.1201171875
855,0.1845703125
856,0.0966796875
857,-0.025390625
858,0.0283203125
859,0.087890625
860,0.0126953125
861,-0.1845703125
862,-0.1015625
863,-0.025390625
864,-0.076171875
865,-0.2119140625
866,-0.1025390625
867,-0.021484375
868,-0.0712890625
869,-0.23046875
870,-0.1181640625
871,-0.03515625
872,-0.08203125
873,-0.2158203125
874,-0.0625
875,0.0263671875
876,-0.025390625
877,-0.1435546875
878,-0.10546875
879,-0.017578125
880,-0.0654296875
881,-0.21484375
882,-0.0615234375
883,0.02734375
884,-0.021484375
885,-0.140625
886,-0.0751953125
887,0.00390625
888,-0.048828125
889,-0.1796875
890,-0.0732421875
891,0.0068359375
892,-0.0458984375
893,-0.224609375
894,-0.12890625
895,-0.0400390625
896,-0.0830078125
897,-0.205078125
898,-0.0966796875
899,-0.009765625
900,-0.0615234375
901,-0.1982421875
902,-0.08984375
903,-0.0087890625
904,-0.0576171875
905,-0.1796875
906,-0.0302734375
907,0.0537109375
908,0.0009765625
909,-0.1259765625
910,-0.0888671875
911,-0.00390625
912,-0.0498046875
913,-0.1953125
914,-0.041015625
915,0.0458984375
916,-0.0078125
917,-0.1669921875
918,-0.1064453125
919,-0.0146484375
920,-0.0615234375
921,-0.189453125
922,-0.0361328125
923,0.052734375
924,0.0009765625
925,-0.0771484375
926,0.0595703125
927,0.1328125
928,0.0625
929,-0.06640625
930,-0.0078125
931,0.0625
932,-0.00390625
933,-0.1298828125
934,0.0126953125
935,0.0927734375
936,0.0322265625
937,-0.099609375
938,-0.0625
939,0.0185546875
940,-0.0341796875
941,-0.1875
942,-0.0380859375
943,0.0517578125
944,-0.001953125
945,-0.1123046875
946,0.0263671875
947,0.1083984375
948,0.041015625
949,-0.041015625
950,0.0908203125
951,0.1611328125
952,0.083984375
953,-0.001953125
954,0.125
955,0.1923828125
956,0.1064453125
957,-0.01171875
958,0.046875
959,0.1083984375
960,0.03125
961,-0.1708984375
962,-0.0859375
963,-0.0029296875
964,-0.0537109375
965,-0.185546875
966,-0.0810546875
967,0.00390625
968,-0.0498046875
969,-0.220703125
970,-0.1044921875
971,-0.0205078125
972,-0.0673828125
973,-0.2138671875
974,-0.0556640625
975,0.0341796875
976,-0.0146484375
977,-0.12890625
978,0.013671875
979,0.095703125
980,0.0341796875
981,-0.083984375
982,0.05078125
983,0.126953125
984,0.0576171875
985,-0.0771484375
986,0.0537109375
987,0.12890625
988,0.05859375
989,-0.0927734375
990,0.0400390625
991,0.1181640625
992,0.046875
993,-0.08984375
994,-0.0576171875
995,0.02734375
996,-0.033203125
997,-0.1591796875
998,-0.01171875
999,0.07421875
1000,0.0146484375
1001,-0.0556640625
1002,0.078125
1003,0.1513671875
1004,0.0751953125
1005,-0.0400390625
1006,0.0263671875
1007,0.0908203125
1008,0.015625
1009,-0.142578125
1010,-0.0439453125
1011,0.03125
1012,-0.03125
1013,-0.2666015625
1014,-0.1748046875
1015,-0.072265625
1016,-0.10546875
1017,-0.3125
1018,-0.189453125
1019,-0.0810546875
1020,-0.1123046875
1021,-0.24609375
1022,-0.1240234375
1023,-0.0302734375
1024,-0.072265625
1025,-0.1982421875
1026,-0.0390625
1027,0.0517578125
1028,0.0009765625
1029,-0.123046875
1030,-0.0869140625
1031,0.0068359375
1032,-0.0419921875
1033,-0.1884765625
1034,-0.0341796875
1035,0.0576171875
1036,0.001953125
1037,-0.1396484375
1038,-0.0771484375
1039,0.0146484375
1040,-0.0390625
1041,-0.2138671875
1042,-0.0537109375
1043,0.0400390625
1044,-0.0078125
1045,-0.09765625
1046,0.044921875
1047,0.1259765625
1048,0.056640625
1049,-0.080078125
1050,0.056640625
1051,0.134765625
1052,0.0654296875
1053,-0.078125
1054,0.056640625
1055,0.1357421875
1056,0.0634765625
1057,-0.0185546875
1058,0.109375
1059,0.18359375
1060,0.099609375
1061,0.0078125
1062,0.1318359375
1063,0.197265625
1064,0.11328125
1065,-0.0341796875
1066,-0.0087890625
1067,0.0625
1068,-0.0029296875
1069,-0.1181640625
1070,0.0224609375
1071,0.1044921875
1072,0.037109375
1073,-0.064453125
1074,0.068359375
1075,0.1416015625
1076,0.068359375
1077,-0.044921875
1078,0.0830078125
1079,0.154296875
1080,0.078125
1081,-0.091796875
1082,-0.0380859375
1083,0.0380859375
1084,-0.0234375
1085,-0.2041015625
1086,-0.1171875
1087,-0.0263671875
1088,-0.0712890625
1089,-0.208984375
1090,-0.0908203125
1091,-0.0068359375
1092,-0.0576171875
1093,-0.1982421875
1094,-0.041015625
1095,0.0478515625
1096,-0.0029296875
1097,-0.1279296875
1098,-0.0634765625
1099,0.017578125
1100,-0.0361328125
1101,-0.1689453125
1102,-0.0615234375
1103,0.0205078125
1104,-0.0341796875
1105,-0.1708984375
1106,-0.0634765625
1107,0.017578125
1108,-0.0341796875
1109,-0.15625
1110,-0.009765625
1111,0.0751953125
1112,0.01953125
1113,-0.1044921875
1114,-0.0703125
1115,0.015625
1116,-0.0341796875
1117,-0.181640625
1118,-0.0283203125
1119,0.0595703125
1120,0.005859375
1121,-0.173828125
1122,-0.1123046875
1123,-0.0185546875
1124,-0.0625
1125,-0.18359375
1126,-0.0703125
1127,0.0146484375
1128,-0.0380859375
1129,-0.150390625
1130,0.0
1131,0.0869140625
1132,0.0263671875
1133,-0.0458984375
1134,0.087890625
1135,0.162109375
1136,0.0869140625
1137,-0.0078125
1138,0.1201171875
1139,0.1865234375
1140,0.10546875
1141,-0.046875
1142,0.009765625
1143,0.078125
1144,0.0087890625
1145,-0.251953125
1146,-0.1455078125
1147,-0.0439453125
1148,-0.0810546875
1149,-0.2412109375
1150,-0.1240234375
1151,-0.0263671875
1152,-0.0693359375
1153,-0.2392578125
1154,-0.078125
1155,0.0244140625
1156,-0.0205078125
1157,-0.0966796875
1158,0.046875
1159,0.1279296875
1160,0.060546875
1161,-0.044921875
1162,0.0166015625
1163,0.08984375
1164,0.01953125
1165,-0.10546875
1166,-0.0048828125
1167,0.0693359375
1168,0.00390625
1169,-0.1669921875
1170,-0.0634765625
1171,0.0205078125
1172,-0.033203125
1173,-0.1640625
1174,-0.013671875
1175,0.0732421875
1176,0.0185546875
1177,-0.125
1178,-0.0615234375
1179,0.0205078125
1180,-0.0322265625
1181,-0.2041015625
1182,-0.046875
1183,0.046875
1184,0.0
1185,-0.0849609375
1186,0.056640625
1187,0.134765625
1188,0.0654296875
1189,-0.052734375
1190,0.0087890625
1191,0.0791015625
1192,0.0126953125
1193,-0.1162109375
1194,-0.0205078125
1195,0.05859375
1196,-0.00390625
1197,-0.1591796875
1198,-0.0537109375
1199,0.0244140625
1200,-0.029296875
1201,-0.20703125
1202,-0.09765625
1203,-0.0078125
1204,-0.05078125
1205,-0.2041015625
1206,-0.0458984375
1207,0.0478515625
1208,0.001953125
1209,-0.09375
1210,0.048828125
1211,0.12890625
1212,0.0634765625
1213,-0.0537109375
1214,0.076171875
1215,0.1494140625
1216,0.0810546875
1217,-0.00390625
1218,0.1220703125
1219,0.1923828125
1220,0.111328125
1221,0.001953125
1222,0.056640625
1223,0.1220703125
1224,0.046875
1225,-0.0771484375
1226,0.013671875
1227,0.0830078125
1228,0.0166015625
1229,-0.1357421875
1230,-0.033203125
1231,0.037109375
1232,-0.0166015625
1233,-0.20703125
1234,-0.0927734375
1235,-0.01171875
1236,-0.0546875
1237,-0.283203125
1238,-0.115234375
1239,-0.0087890625
1240,-0.0419921875
1241,-0.1787109375
1242,-0.11328125
1243,-0.021484375
1244,-0.05859375
1245,-0.1845703125
1246,-0.0810546875
1247,0.0078125
1248,-0.0361328125
1249,-0.2080078125
1250,-0.091796875
1251,-0.0087890625
1252,-0.0478515625
1253,-0.1962890625
1254,-0.041015625
1255,0.0458984375
1256,0.00390625
1257,-0.1044921875
1258,0.03515625
1259,0.11328125
1260,0.056640625
1261,-0.0595703125
1262,0.0712890625
1263,0.14453125
1264,0.078125
1265,-0.0556640625
1266,0.0712890625
1267,0.1435546875
1268,0.0771484375
1269,-0.072265625
1270,0.0595703125
1271,0.1298828125
1272,0.06640625
1273,-0.0693359375
1274,-0.0390625
1275,0.037109375
1276,-0.0126953125
1277,-0.1376953125
1278,0.0078125
1279,0.087890625
1280,0.0341796875
1281,-0.0361328125
1282,0.0947265625
1283,0.166015625
1284,0.09375
1285,-0.0224609375
1286,0.037109375
1287,0.1015625
1288,0.029296875
1289,-0.12890625
1290,-0.033203125
1291,0.0361328125
1292,-0.015625
1293,-0.2734375
1294,-0.1767578125
1295,-0.0751953125
1296,-0.09765625
1297,-0.326171875
1298,-0.1943359375
1299,-0.0859375
1300,-0.1044921875
1301,-0.236328125
1302,-0.1171875
1303,-0.0244140625
1304,-0.05859375
1305,-0.1806640625
1306,-0.02734375
1307,0.0634765625
1308,0.0146484375
1309,-0.10546875
1310,-0.0732421875
1311,0.0205078125
1312,-0.0234375
1313,-0.1689453125
1314,-0.0185546875
1315,0.0703125
1316,0.0205078125
1317,-0.1298828125
1318,-0.0673828125
1319,0.01953125
1320,-0.0263671875
1321,-0.2041015625
1322,-0.04296875
1323,0.046875
1324,0.0048828125
1325,-0.0830078125
1326,0.0576171875
1327,0.1328125
1328,0.0712890625
1329,-0.064453125
1330,0.06640625
1331,0.142578125
1332,0.078125
1333,-0.0654296875
1334,0.0634765625
1335,0.1396484375
1336,0.07421875
1337,-0.0185546875
1338,0.1083984375
1339,0.177734375
1340,0.1025390625
1341,0.0205078125
1342,0.142578125
1343,0.2099609375
1344,0.1279296875
1345,0.046875
1346,0.1669921875
1347,0.2314453125
1348,0.1435546875
1349,0.0107421875
1350,0.0673828125
1351,0.125
1352,0.0478515625
1353,-0.1259765625
1354,0.0087890625
1355,0.0888671875
1356,0.0302734375
1357,-0.0888671875
1358,-0.0263671875
1359,0.0478515625
1360,-0.0107421875
1361,-0.1376953125
1362,0.005859375
1363,0.0849609375
1364,0.0283203125
1365,-0.0615234375
1366,0.072265625
1367,0.140625
1368,0.07421875
1369,-0.02734375
1370,0.099609375
1371,0.1669921875
1372,0.09375
1373,-0.0361328125
1374,0.0166015625
1375,0.0830078125
1376,0.013671875
1377,-0.12109375
1378,-0.0244140625
1379,0.0478515625
1380,-0.0126953125
1381,-0.1484375
1382,-0.048828125
1383,0.02734375
1384,-0.0263671875
1385,-0.150390625
1386,-0.0048828125
1387,0.076171875
1388,0.0205078125
1389,-0.1025390625
1390,-0.0693359375
1391,0.0146484375
1392,-0.0322265625
1393,-0.1796875
1394,-0.029296875
1395,0.0576171875
1396,0.0048828125
1397,-0.171875
1398,-0.1142578125
1399,-0.0205078125
1400,-0.0634765625
1401,-0.1845703125
1402,-0.0732421875
1403,0.01171875
1404,-0.0419921875
1405,-0.1494140625
1406,-0.001953125
1407,0.08203125
1408,0.0244140625
1409,-0.0498046875
1410,0.083984375
1411,0.1591796875
1412,0.0849609375
1413,-0.01171875
1414,0.1171875
1415,0.1806640625
1416,0.1025390625
1417,-0.056640625
1418,0.0009765625
1419,0.0673828125
1420,0.001953125
1421,-0.2587890625
1422,-0.1533203125
1423,-0.0537109375
1424,-0.0849609375
1425,-0.244140625
1426,-0.1279296875
1427,-0.03125
1428,-0.0712890625
1429,-0.2392578125
1430,-0.08203125
1431,0.0185546875
1432,-0.0224609375
1433,-0.09765625
1434,0.044921875
1435,0.1259765625
1436,0.0615234375
1437,-0.046875
1438,0.015625
1439,0.0849609375
1440,0.0205078125
1441,-0.1044921875
1442,-0.0068359375
1443,0.0673828125
1444,0.00390625
1445,-0.1669921875
1446,-0.0634765625
1447,0.0166015625
1448,-0.0341796875
1449,-0.1640625
1450,-0.0146484375
1451,0.0732421875
1452,0.0166015625
1453,-0.1279296875
1454,-0.0625
1455,0.0166015625
1456,-0.0341796875
1457,-0.2060546875
1458,-0.0498046875
1459,0.0439453125
1460,-0.001953125
1461,-0.0859375
1462,0.0537109375
1463,0.1298828125
1464,0.0634765625
1465,-0.0537109375
1466,0.0048828125
1467,0.076171875
1468,0.01171875
1469,-0.1162109375
1470,-0.0224609375
1471,0.0556640625
1472,-0.0029296875
1473,-0.16015625
1474,-0.0556640625
1475,0.0234375
1476,-0.0302734375
1477,-0.2099609375
1478,-0.099609375
1479,-0.0107421875
1480,-0.05078125
1481,-0.203125
1482,-0.0458984375
1483,0.0458984375
1484,0.0029296875
1485,-0.091796875
1486,0.0458984375
1487,0.1240234375
1488,0.0625
1489,-0.0576171875
1490,0.072265625
1491,0.146484375
1492,0.078125
1493,-0.0068359375
1494,0.1201171875
1495,0.1865234375
1496,0.109375
1497,0.001953125
1498,0.056640625
