,0
415,0.0849609375
416,0.0224609375
417,-0.0537109375
418,0.0810546875
419,0.154296875
420,0.0771484375
421,-0.037109375
422,0.0302734375
423,0.09375
424,0.01953125
425,-0.103515625
426,0.033203125
427,0.109375
428,0.0419921875
429,-0.0537109375
430,0.0791015625
431,0.1494140625
432,0.0732421875
433,-0.0859375
434,-0.0302734375
435,0.04296875
436,-0.0185546875
437,-0.1591796875
438,-0.056640625
439,0.021484375
440,-0.033203125
441,-0.14453125
442,-0.0390625
443,0.0390625
444,-0.021484375
445,-0.15625
446,-0.044921875
447,0.02734375
448,-0.0302734375
449,-0.146484375
450,-0.0009765625
451,0.08203125
452,0.0205078125
453,-0.095703125
454,-0.0634765625
455,0.0244140625
456,-0.0302734375
457,-0.1474609375
458,-0.001953125
459,0.0830078125
460,0.0205078125
461,-0.0537109375
462,0.08203125
463,0.15234375
464,0.0751953125
465,-0.0361328125
466,0.0283203125
467,0.0908203125
468,0.0185546875
469,-0.1044921875
470,0.033203125
471,0.107421875
472,0.0419921875
473,-0.0537109375
474,0.076171875
475,0.146484375
476,0.07421875
477,-0.0869140625
478,-0.0322265625
479,0.0400390625
480,-0.0185546875
481,-0.1591796875
482,-0.05859375
483,0.01953125
484,-0.03515625
485,-0.1455078125
486,-0.0400390625
487,0.033203125
488,-0.021484375
489,-0.15625
490,-0.0458984375
491,0.025390625
492,-0.0302734375
493,-0.1474609375
494,-0.0029296875
495,0.0791015625
496,0.01953125
497,-0.09765625
498,-0.0654296875
499,0.0205078125
500,-0.0302734375
501,-0.1513671875
502,-0.005859375
503,0.0791015625
504,0.017578125
505,-0.056640625
506,0.0771484375
507,0.1474609375
508,0.07421875
509,-0.0390625
510,0.0263671875
511,0.087890625
512,0.0166015625
513,-0.1064453125
514,0.03125
515,0.10546875
516,0.0390625
517,-0.0537109375
518,0.0751953125
519,0.14453125
520,0.0712890625
521,-0.0888671875
522,-0.0322265625
523,0.0390625
524,-0.0185546875
525,-0.162109375
526,-0.060546875
527,0.0185546875
528,-0.0361328125
529,-0.146484375
530,-0.041015625
531,0.033203125
532,-0.0244140625
533,-0.16015625
534,-0.0478515625
535,0.0244140625
536,-0.0322265625
537,-0.1474609375
538,-0.001953125
539,0.0791015625
540,0.017578125
541,-0.09765625
542,-0.06640625
543,0.021484375
544,-0.0302734375
545,-0.1513671875
546,-0.005859375
547,0.0771484375
548,0.0166015625
549,-0.0576171875
550,0.078125
551,0.1474609375
552,0.0732421875
553,-0.0380859375
554,0.0263671875
555,0.08984375
556,0.0166015625
557,-0.1064453125
558,0.0322265625
559,0.10546875
560,0.0400390625
561,-0.0556640625
562,0.076171875
563,0.1455078125
564,0.0712890625
565,-0.087890625
566,-0.0322265625
567,0.0419921875
568,-0.0205078125
569,-0.16015625
570,-0.0576171875
571,0.0185546875
572,-0.0341796875
573,-0.1484375
574,-0.0419921875
575,0.033203125
576,-0.025390625
577,-0.1591796875
578,-0.0478515625
579,0.0234375
580,-0.033203125
581,-0.1484375
582,-0.0029296875
583,0.0771484375
584,0.017578125
585,-0.09765625
586,-0.068359375
587,0.0166015625
588,-0.033203125
589,-0.15234375
590,-0.0068359375
591,0.072265625
592,0.0166015625
593,-0.056640625
594,0.0751953125
595,0.1455078125
596,0.07421875
597,-0.0390625
598,0.0244140625
599,0.0859375
600,0.0166015625
601,-0.1044921875
602,0.03125
603,0.1015625
604,0.0400390625
605,-0.0546875
606,0.0751953125
607,0.140625
608,0.0703125
609,-0.0888671875
610,-0.0341796875
611,0.0361328125
612,-0.0205078125
613,-0.1611328125
614,-0.060546875
615,0.0166015625
616,-0.03515625
617,-0.1435546875
618,-0.04296875
619,0.0302734375
620,-0.0224609375
621,-0.158203125
622,-0.046875
623,0.01953125
624,-0.03125
625,-0.1474609375
626,-0.00390625
627,0.0751953125
628,0.0185546875
629,-0.0966796875
630,-0.068359375
631,0.015625
632,-0.03125
633,-0.150390625
634,-0.0078125
635,0.07421875
636,0.0166015625
637,-0.0546875
638,0.0771484375
639,0.146484375
640,0.0751953125
641,-0.0556640625
642,0.005859375
643,0.0693359375
644,0.0048828125
645,-0.1181640625
646,0.01953125
647,0.091796875
648,0.0322265625
649,-0.0654296875
650,0.064453125
651,0.130859375
652,0.0654296875
653,-0.07421875
654,-0.017578125
655,0.0498046875
656,-0.0078125
657,-0.1923828125
658,-0.103515625
659,-0.0205078125
660,-0.0595703125
661,-0.193359375
662,-0.0888671875
663,-0.005859375
664,-0.052734375
665,-0.1728515625
666,-0.0615234375
667,0.0126953125
668,-0.037109375
669,-0.15234375
670,-0.044921875
671,0.0283203125
672,-0.0224609375
673,-0.1611328125
674,-0.0146484375
675,0.06640625
676,0.0126953125
677,-0.103515625
678,-0.041015625
679,0.03125
680,-0.0224609375
681,-0.142578125
682,0.0
683,0.0791015625
684,0.0234375
685,-0.103515625
686,-0.0380859375
687,0.03515625
688,-0.0205078125
689,-0.1865234375
690,-0.0927734375
691,-0.0107421875
692,-0.052734375
693,-0.18359375
694,-0.0751953125
695,0.0048828125
696,-0.0419921875
697,-0.1708984375
698,-0.0615234375
699,0.0166015625
700,-0.0341796875
701,-0.16796875
702,-0.0615234375
703,0.015625
704,-0.033203125
705,-0.1552734375
706,-0.0458984375
707,0.03125
708,-0.0224609375
709,-0.126953125
710,-0.0224609375
711,0.05078125
712,-0.0048828125
713,-0.154296875
714,-0.0078125
715,0.07421875
716,0.0185546875
717,-0.095703125
718,-0.0302734375
719,0.046875
720,-0.01171875
721,-0.1513671875
722,-0.0068359375
723,0.0791015625
724,0.021484375
725,-0.126953125
726,-0.0615234375
727,0.0205078125
728,-0.0322265625
729,-0.1826171875
730,-0.076171875
731,0.0068359375
732,-0.0380859375
733,-0.1787109375
734,-0.0703125
735,0.01171875
736,-0.03515625
737,-0.193359375
738,-0.080078125
739,0.0029296875
740,-0.041015625
741,-0.2001953125
742,-0.0810546875
743,0.0029296875
744,-0.04296875
745,-0.1826171875
746,-0.0283203125
747,0.0595703125
748,0.01171875
749,-0.107421875
750,-0.037109375
751,0.041015625
752,-0.013671875
753,-0.1396484375
754,0.0078125
755,0.087890625
756,0.03125
757,-0.0849609375
758,-0.015625
759,0.056640625
760,-0.001953125
761,-0.125
762,0.0205078125
763,0.1005859375
764,0.04296875
765,-0.0771484375
766,-0.009765625
767,0.0634765625
768,0.00390625
769,-0.1904296875
770,-0.091796875
771,-0.00390625
772,-0.048828125
773,-0.1728515625
774,-0.05859375
775,0.025390625
776,-0.0283203125
777,-0.150390625
778,-0.037109375
779,0.0380859375
780,-0.017578125
781,-0.1484375
782,0.001953125
783,0.08203125
784,0.029296875
785,-0.09375
786,-0.056640625
787,0.0302734375
788,-0.0166015625
789,-0.166015625
790,-0.0810546875
791,0.0078125
792,-0.03515625
793,-0.1708984375
794,-0.017578125
795,0.0712890625
796,0.0205078125
797,-0.1181640625
798,-0.0595703125
799,0.0234375
800,-0.0244140625
801,-0.158203125
802,-0.0478515625
803,0.0322265625
804,-0.017578125
805,-0.1474609375
806,-0.0341796875
807,0.04296875
808,-0.009765625
809,-0.1396484375
810,-0.0302734375
811,0.0458984375
812,-0.005859375
813,-0.134765625
814,0.01171875
815,0.0947265625
816,0.0380859375
817,-0.0732421875
818,-0.0087890625
819,0.0654296875
820,0.0087890625
821,-0.1123046875
822,0.03125
823,0.1103515625
824,0.0498046875
825,-0.0654296875
826,0.0009765625
827,0.0693359375
828,0.0107421875
829,-0.1787109375
830,-0.087890625
831,0.0
832,-0.0400390625
833,-0.2216796875
834,-0.1259765625
835,-0.0302734375
836,-0.064453125
837,-0.1904296875
838,-0.07421875
839,0.0126953125
840,-0.0322265625
841,-0.1552734375
842,-0.044921875
843,0.0361328125
844,-0.0126953125
845,-0.1484375
846,-0.0380859375
847,0.0400390625
848,-0.0078125
849,-0.1494140625
850,-0.0439453125
851,0.0380859375
852,-0.009765625
853,-0.140625
854,-0.0322265625
855,0.046875
856,-0.0048828125
857,-0.1318359375
858,-0.02734375
859,0.0498046875
860,-0.001953125
861,-0.1240234375
862,-0.015625
863,0.0595703125
864,0.0048828125
865,-0.1240234375
866,-0.017578125
867,0.0595703125
868,0.0048828125
869,-0.1201171875
870,0.025390625
871,0.1044921875
872,0.0498046875
873,-0.072265625
874,-0.0068359375
875,0.0693359375
876,0.01171875
877,-0.1162109375
878,0.0302734375
879,0.1103515625
880,0.0537109375
881,-0.0634765625
882,0.00390625
883,0.078125
884,0.015625
885,-0.1162109375
886,0.0302734375
887,0.1103515625
888,0.0537109375
889,-0.0537109375
890,0.01171875
891,0.083984375
892,0.0205078125
893,-0.1083984375
894,0.0361328125
895,0.1142578125
896,0.0546875
897,-0.0654296875
898,0.0009765625
899,0.0712890625
900,0.013671875
901,-0.111328125
902,0.03515625
903,0.115234375
904,0.0576171875
905,-0.0263671875
906,0.1083984375
907,0.1796875
908,0.10546875
909,-0.0078125
910,0.0556640625
911,0.1181640625
912,0.0478515625
913,-0.083984375
914,0.0537109375
915,0.130859375
916,0.0654296875
917,-0.0478515625
918,0.0146484375
919,0.0869140625
920,0.021484375
921,-0.1201171875
922,0.0244140625
923,0.103515625
924,0.04296875
925,-0.0771484375
926,-0.0078125
927,0.0634765625
928,0.0029296875
929,-0.1279296875
930,0.01953125
931,0.0986328125
932,0.0390625
933,-0.03515625
934,0.0986328125
935,0.1728515625
936,0.0966796875
937,0.0107421875
938,0.1357421875
939,0.205078125
940,0.12109375
941,0.0341796875
942,0.1572265625
943,0.220703125
944,0.1337890625
945,0.0087890625
946,0.0712890625
947,0.12890625
948,0.05078125
949,-0.0986328125
950,0.0009765625
951,0.06640625
952,0.001953125
953,-0.1640625
954,-0.05859375
955,0.0205078125
956,-0.0341796875
957,-0.16015625
958,-0.05078125
959,0.029296875
960,-0.0263671875
961,-0.15234375
962,-0.041015625
963,0.037109375
964,-0.0205078125
965,-0.146484375
966,0.0009765625
967,0.0859375
968,0.0263671875
969,-0.0888671875
970,-0.0185546875
971,0.0556640625
972,-0.0068359375
973,-0.1328125
974,0.0166015625
975,0.09765625
976,0.03515625
977,-0.0810546875
978,-0.015625
979,0.0595703125
980,-0.0048828125
981,-0.1298828125
982,0.015625
983,0.0986328125
984,0.0361328125
985,-0.0537109375
986,0.080078125
987,0.15234375
988,0.0791015625
989,-0.041015625
990,0.025390625
991,0.0908203125
992,0.01953125
993,-0.1201171875
994,0.025390625
995,0.1044921875
996,0.0400390625
997,-0.0751953125
998,-0.0107421875
999,0.064453125
1000,-0.0009765625
1001,-0.130859375
1002,0.013671875
1003,0.0966796875
1004,0.0322265625
1005,-0.0810546875
1006,-0.0126953125
1007,0.0615234375
1008,-0.005859375
1009,-0.1318359375
1010,0.013671875
1011,0.095703125
1012,0.03125
1013,-0.046875
1014,0.0908203125
1015,0.1611328125
1016,0.0859375
1017,-0.00390625
1018,0.1259765625
1019,0.1923828125
1020,0.109375
1021,0.01953125
1022,0.14453125
1023,0.2099609375
1024,0.12109375
1025,-0.0048828125
1026,0.056640625
1027,0.1162109375
1028,0.037109375
1029,-0.1103515625
1030,-0.0146484375
1031,0.0537109375
1032,-0.0107421875
1033,-0.173828125
1034,-0.0703125
1035,0.0087890625
1036,-0.0458984375
1037,-0.1708984375
1038,-0.0615234375
1039,0.0185546875
1040,-0.03515625
1041,-0.1630859375
1042,-0.05078125
1043,0.0263671875
1044,-0.03125
1045,-0.1572265625
1046,-0.0087890625
1047,0.0751953125
1048,0.0146484375
1049,-0.1103515625
1050,-0.0419921875
1051,0.0341796875
1052,-0.025390625
1053,-0.1591796875
1054,-0.009765625
1055,0.07421875
1056,0.013671875
1057,-0.1083984375
1058,-0.0400390625
1059,0.03515625
1060,-0.0234375
1061,-0.150390625
1062,0.0009765625
1063,0.08203125
1064,0.0224609375
1065,-0.060546875
1066,0.0771484375
1067,0.15234375
1068,0.0751953125
1069,-0.0380859375
1070,0.0283203125
1071,0.0927734375
1072,0.01953125
1073,-0.1123046875
1074,0.02734375
1075,0.1044921875
1076,0.037109375
1077,-0.07421875
1078,-0.0107421875
1079,0.0625
1080,-0.00390625
1081,-0.1337890625
1082,0.0107421875
1083,0.08984375
1084,0.0283203125
1085,-0.087890625
1086,-0.01953125
1087,0.052734375
1088,-0.0087890625
1089,-0.1396484375
1090,0.005859375
1091,0.0849609375
1092,0.0234375
1093,-0.0537109375
1094,0.0810546875
1095,0.15234375
1096,0.0771484375
1097,-0.0185546875
1098,0.109375
1099,0.1767578125
1100,0.09375
1101,0.0009765625
1102,0.125
1103,0.1884765625
1104,0.103515625
1105,-0.0244140625
1106,0.0390625
1107,0.09765625
1108,0.0224609375
1109,-0.126953125
1110,-0.02734375
1111,0.0400390625
1112,-0.021484375
1113,-0.18359375
1114,-0.080078125
1115,0.0
1116,-0.0537109375
1117,-0.1767578125
1118,-0.0712890625
1119,0.01171875
1120,-0.04296875
1121,-0.1689453125
1122,-0.0576171875
1123,0.01953125
1124,-0.0380859375
1125,-0.1630859375
1126,-0.015625
1127,0.0673828125
1128,0.0087890625
1129,-0.1044921875
1130,-0.0361328125
1131,0.0380859375
1132,-0.021484375
1133,-0.1474609375
1134,0.0
1135,0.078125
1136,0.0205078125
1137,-0.09765625
1138,-0.0322265625
1139,0.0390625
1140,-0.0205078125
1141,-0.1435546875
1142,-0.0009765625
1143,0.0810546875
1144,0.021484375
1145,-0.05859375
1146,0.0732421875
1147,0.14453125
1148,0.072265625
1149,-0.0419921875
1150,0.0234375
1151,0.0859375
1152,0.0146484375
1153,-0.1162109375
1154,0.0234375
1155,0.095703125
1156,0.0341796875
1157,-0.080078125
1158,-0.015625
1159,0.052734375
1160,-0.009765625
1161,-0.1494140625
1162,-0.0068359375
1163,0.072265625
1164,0.0146484375
1165,-0.107421875
1166,-0.041015625
1167,0.03125
1168,-0.02734375
1169,-0.1572265625
1170,-0.013671875
1171,0.06640625
1172,0.0107421875
1173,-0.0654296875
1174,0.0693359375
1175,0.1416015625
1176,0.0693359375
1177,-0.0185546875
1178,0.1103515625
1179,0.1767578125
1180,0.095703125
1181,0.0078125
1182,0.1298828125
1183,0.1953125
1184,0.1103515625
1185,-0.015625
1186,0.0458984375
1187,0.1025390625
1188,0.025390625
1189,-0.12109375
1190,-0.0244140625
1191,0.0419921875
1192,-0.01953125
1193,-0.18359375
1194,-0.08203125
1195,-0.0068359375
1196,-0.05078125
1197,-0.1787109375
1198,-0.072265625
1199,0.0048828125
1200,-0.0458984375
1201,-0.1708984375
1202,-0.060546875
1203,0.0126953125
1204,-0.0390625
1205,-0.1650390625
1206,-0.0205078125
1207,0.05859375
1208,0.005859375
1209,-0.1083984375
1210,-0.04296875
1211,0.029296875
1212,-0.0283203125
1213,-0.1474609375
1214,-0.005859375
1215,0.072265625
1216,0.0166015625
1217,-0.1015625
1218,-0.037109375
1219,0.03125
1220,-0.0224609375
1221,-0.1474609375
1222,-0.0029296875
1223,0.0732421875
1224,0.0166015625
1225,-0.0693359375
1226,0.0625
1227,0.1298828125
1228,0.0625
1229,-0.0576171875
1230,0.005859375
1231,0.06640625
1232,0.0009765625
1233,-0.1357421875
1234,0.0048828125
1235,0.078125
1236,0.0205078125
1237,-0.091796875
1238,-0.0283203125
1239,0.041015625
1240,-0.015625
1241,-0.1435546875
1242,-0.00390625
1243,0.0732421875
1244,0.017578125
1245,-0.0966796875
1246,-0.029296875
1247,0.0390625
1248,-0.0185546875
1249,-0.1455078125
1250,-0.0009765625
1251,0.072265625
1252,0.015625
1253,-0.056640625
1254,0.0732421875
1255,0.1416015625
1256,0.0712890625
1257,-0.0126953125
1258,0.111328125
1259,0.173828125
1260,0.09765625
1261,0.01171875
1262,0.1298828125
1263,0.19140625
1264,0.109375
1265,-0.017578125
1266,0.0439453125
1267,0.0986328125
1268,0.025390625
1269,-0.123046875
1270,-0.025390625
1271,0.0390625
1272,-0.0185546875
1273,-0.1845703125
1274,-0.083984375
1275,-0.005859375
1276,-0.0546875
1277,-0.1796875
1278,-0.07421875
1279,0.00390625
1280,-0.046875
1281,-0.1708984375
1282,-0.0625
1283,0.0107421875
1284,-0.0419921875
1285,-0.166015625
1286,-0.021484375
1287,0.05859375
1288,0.0048828125
1289,-0.12109375
1290,-0.0537109375
1291,0.017578125
1292,-0.03515625
1293,-0.1708984375
1294,-0.0224609375
1295,0.0556640625
1296,0.0029296875
1297,-0.12109375
1298,-0.056640625
1299,0.0166015625
1300,-0.037109375
1301,-0.158203125
1302,-0.013671875
1303,0.0673828125
1304,0.0126953125
1305,-0.0673828125
1306,0.06640625
1307,0.13671875
1308,0.0654296875
1309,-0.048828125
1310,0.0166015625
1311,0.0810546875
1312,0.0087890625
1313,-0.12109375
1314,0.01953125
1315,0.0908203125
1316,0.0283203125
1317,-0.0849609375
1318,-0.021484375
1319,0.05078125
1320,-0.013671875
1321,-0.1416015625
1322,0.0
1323,0.0791015625
1324,0.0185546875
1325,-0.0947265625
1326,-0.029296875
1327,0.04296875
1328,-0.01953125
1329,-0.14453125
1330,-0.0029296875
1331,0.076171875
1332,0.015625
1333,-0.0615234375
1334,0.0732421875
1335,0.1435546875
1336,0.0712890625
1337,-0.0244140625
1338,0.1015625
1339,0.166015625
1340,0.0888671875
1341,-0.0087890625
1342,0.115234375
1343,0.17578125
1344,0.0966796875
1345,-0.0341796875
1346,0.02734375
1347,0.0869140625
1348,0.01171875
1349,-0.1337890625
1350,-0.0361328125
1351,0.033203125
1352,-0.0283203125
1353,-0.1748046875
1354,-0.0732421875
1355,0.00390625
1356,-0.048828125
1357,-0.2021484375
1358,-0.09375
1359,-0.0146484375
1360,-0.060546875
1361,-0.2763671875
1362,-0.16796875
1363,-0.0712890625
1364,-0.1025390625
1365,-0.287109375
1366,-0.1787109375
1367,-0.0791015625
1368,-0.1083984375
1369,-0.2412109375
1370,-0.126953125
1371,-0.0380859375
1372,-0.0751953125
1373,-0.197265625
1374,-0.08203125
1375,0.0
1376,-0.048828125
1377,-0.1708984375
1378,-0.05859375
1379,0.017578125
1380,-0.0322265625
1381,-0.2216796875
1382,-0.1181640625
1383,-0.0322265625
1384,-0.0703125
1385,-0.1884765625
1386,-0.072265625
1387,0.0078125
1388,-0.041015625
1389,-0.173828125
1390,-0.05859375
1391,0.0146484375
1392,-0.037109375
1393,-0.2294921875
1394,-0.1123046875
1395,-0.0244140625
1396,-0.0634765625
1397,-0.3740234375
1398,-0.2529296875
1399,-0.1298828125
1400,-0.13671875
1401,-0.26171875
1402,-0.1337890625
1403,-0.03515625
1404,-0.0712890625
1405,-0.1865234375
1406,-0.0673828125
1407,0.013671875
1408,-0.03125
1409,-0.1416015625
1410,-0.0341796875
1411,0.04296875
1412,-0.0078125
1413,-0.1435546875
1414,0.00390625
1415,0.0869140625
1416,0.03125
1417,-0.083984375
1418,-0.01953125
1419,0.0556640625
1420,-0.001953125
1421,-0.126953125
1422,0.0205078125
1423,0.1015625
1424,0.0419921875
1425,-0.0859375
1426,-0.0185546875
1427,0.05859375
1428,-0.001953125
1429,-0.1748046875
1430,-0.080078125
1431,0.0107421875
1432,-0.0361328125
1433,-0.169921875
1434,-0.05859375
1435,0.025390625
1436,-0.025390625
1437,-0.158203125
1438,-0.046875
1439,0.0361328125
1440,-0.01953125
1441,-0.1552734375
1442,-0.044921875
1443,0.03515625
1444,-0.017578125
1445,-0.1376953125
1446,-0.0263671875
1447,0.052734375
1448,-0.00390625
1449,-0.1123046875
1450,-0.0048828125
1451,0.072265625
1452,0.0126953125
1453,-0.138671875
1454,0.01171875
1455,0.09375
1456,0.0390625
1457,-0.0771484375
1458,-0.01171875
1459,0.06640625
1460,0.005859375
1461,-0.134765625
1462,0.0126953125
1463,0.0986328125
1464,0.0380859375
1465,-0.1083984375
1466,-0.0419921875
1467,0.0400390625
1468,-0.015625
1469,-0.169921875
1470,-0.0615234375
1471,0.0224609375
1472,-0.0244140625
1473,-0.166015625
1474,-0.056640625
1475,0.029296875
1476,-0.01953125
1477,-0.1806640625
1478,-0.064453125
1479,0.01953125
1480,-0.0263671875
1481,-0.1845703125
1482,-0.0703125
1483,0.017578125
1484,-0.029296875
1485,-0.171875
1486,-0.017578125
1487,0.072265625
1488,0.021484375
1489,-0.0966796875
1490,-0.02734375
1491,0.0517578125
1492,-0.00390625
1493,-0.1318359375
1494,0.01953125
1495,0.1015625
1496,0.0439453125
1497,-0.0732421875
1498,-0.00390625
1499,0.0703125
1500,0.009765625
